time_s,hip_target_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,hip_output_bias_rad,hip_bias_sign,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign
13.255259037017822,-6.069321022033692,-1.4005244970321655,-4.668796525001526,1.61438878217806,0.2746350897059721,1.554978356504118,4.384117126464844,-2.8291387699607258,-2.8291387699607258,1.1055219627853985,3.9346607327461243,-0.06503070369325874,-0.2314506313380073,0.16641992764474858,-0.06503070369325874,0.08,1.0,0.08,5.0,17.0,-1.0
13.267889976501465,-6.069321022033692,-1.3974565267562866,-4.671864495277405,1.6113208119021811,0.2748155585457297,1.567411171181465,4.384117126464844,-2.816705955283379,-2.816705955283379,1.1179547774627454,3.9346607327461243,-0.06576204573310267,-0.2314506313380073,0.16568858560490463,-0.06576204573310267,0.08,1.0,0.08,5.0,17.0,-1.0
13.28052043914795,-6.069321022033692,-1.3775148391723633,-4.6918061828613284,1.5913791243182578,0.27598859899184286,1.5795618848236184,0.19481556117534637,1.384746323648272,1.3847463236482724,1.1301054911048989,-0.2546408325433731,-0.06647679359440582,0.014978872502551359,-0.08145566609695717,-0.06647679359440582,0.08,1.0,0.08,5.0,17.0,-1.0
13.293334722518921,-6.069321022033692,-1.3345633745193481,-4.734757647514344,1.5484276596652427,0.27851515573613783,1.591598489761156,0.19788353145122528,1.3937149583099306,1.3937149583099302,1.1421420960424364,-0.2515728622674942,-0.06718482917896684,0.014798403662793776,-0.08198323284176062,-0.06718482917896684,0.08,1.0,0.08,5.0,17.0,-1.0
13.305991649627686,-6.069321022033692,-1.3299614191055298,-4.739359602928162,1.5438257042514243,0.27878585899577424,1.6031965781453033,0.2040194571018219,1.3991771210434814,1.399177121043481,1.1537401844265838,-0.24543693661689758,-0.06786706967215199,0.014437466859817505,-0.0823045365319695,-0.06786706967215199,0.08,1.0,0.08,5.0,17.0,-1.0
13.318610668182373,-6.069321022033692,-1.3268934488296509,-4.742427573204041,1.5407577339755454,0.2789663278355318,1.6144693816730153,4.384117126464844,-2.769647744791828,-2.769647744791828,1.1650129879542959,3.9346607327461243,-0.0685301757620174,-0.2314506313380073,0.1629204555759899,-0.0685301757620174,0.08,1.0,0.08,5.0,17.0,-1.0
13.331416368484497,-6.069321022033692,-1.323825478553772,-4.74549554347992,1.5376897636996665,0.2791467966752894,1.6256094553456777,0.22702915966510773,1.39858029568057,1.3985802956805697,1.1761530616269582,-0.22242723405361176,-0.06918547421335049,0.013083954944330104,-0.08226942915768058,-0.06918547421335049,0.08,1.0,0.08,5.0,17.0,-1.0
13.34423565864563,-6.069321022033692,-1.3161555528640747,-4.753165469169617,1.5300198380099692,0.27959796877468335,1.636456299647307,0.2316311001777649,1.4048251994695422,1.404825199469542,1.1869999059285876,-0.2178252935409546,-0.06982352387815222,0.012813252561232624,-0.08263677643938483,-0.06982352387815222,0.08,1.0,0.08,5.0,17.0,-1.0
13.356809854507446,-6.069321022033692,-1.2900779247283936,-4.779243097305298,1.503942209874288,0.2811319469003117,1.6467965286590813,4.384117126464844,-2.7373205978057626,-2.7373205978057626,1.1973401349403618,3.9346607327461243,-0.0704317726435507,-0.2314506313380073,0.16101885869445662,-0.0704317726435507,0.08,1.0,0.08,5.0,17.0,-1.0
13.369373798370361,-6.069321022033692,-1.2640001773834229,-4.805320844650269,1.4778644625293174,0.28266593203825113,1.6568297500623288,0.2316311001777649,1.425198649884564,1.425198649884564,1.2073733563436093,-0.2178252935409546,-0.07102196213785937,0.012813252561232624,-0.083835214699092,-0.07102196213785937,0.08,1.0,0.08,5.0,17.0,-1.0
